State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Season
Puerto Rico,Bayamon,72,21,2023-10-26,0,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-03,3,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-04,3,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-06,6,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-07,8,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-09,6,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-10,6,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-11,6,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-12,5,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-13,3,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-14,5,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-16,5,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-17,6,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-18,5,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-22,6,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-28,5,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2023-11-30,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-03-12,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-14,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-15,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-16,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-17,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-18,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-19,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-20,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-21,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-23,9,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-24,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-25,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-26,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-27,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-28,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-03-31,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-04-01,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-04-02,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-04-03,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-04-04,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-04-05,1,Good,CO,Spring
Puerto Rico,Caguas,72,25,2023-09-01,2,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-02,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-04,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-05,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-06,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-07,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-08,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-10,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-11,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-13,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-14,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-16,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-17,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-19,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-20,2,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-22,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-23,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-25,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-26,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-28,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-09-29,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-01,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-02,2,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-03,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-04,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-05,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-07,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-08,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-10,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-11,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-13,6,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-14,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-16,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-17,2,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-19,2,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-20,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-21,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-22,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-23,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-25,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-26,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-28,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-29,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-10-31,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-01,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-03,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-04,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-06,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-07,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-08,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-21,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-22,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-23,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-24,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-25,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-26,6,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-27,6,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-28,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-29,5,Good,CO,Fall
Puerto Rico,Caguas,72,25,2023-11-30,5,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-05-17,6,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-05-19,2,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-05-20,2,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-05-21,1,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-05-22,2,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-05-23,2,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-05-25,1,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-05-26,2,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-05-27,1,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-05-28,2,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-05-29,2,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-05-31,1,Good,CO,Spring
Puerto Rico,Ponce,72,113,2023-09-19,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-09-20,2,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-09-23,1,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-09-25,2,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-09-26,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-09-28,5,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-09-29,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-01,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-02,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-04,5,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-05,5,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-07,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-08,2,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-10,5,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-14,2,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-16,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-18,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-19,5,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-20,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-23,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-25,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-26,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-28,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-10-29,2,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-03,2,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-04,2,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-06,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-07,2,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-09,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-10,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-11,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-12,2,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-13,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-15,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-16,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-17,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-18,2,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-19,2,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-21,5,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-22,3,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-24,5,Good,CO,Fall
Puerto Rico,Ponce,72,113,2023-11-25,2,Good,CO,Fall
Virginia,Norfolk City,51,710,2023-09-22,5,Good,CO,Fall
Virginia,Norfolk City,51,710,2023-09-25,7,Good,CO,Fall
Virginia,Norfolk City,51,710,2023-09-27,8,Good,CO,Fall
Virginia,Norfolk City,51,710,2023-09-28,7,Good,CO,Fall
Virginia,Norfolk City,51,710,2023-10-26,6,Good,CO,Fall
Alaska,Anchorage ,2,20,2024-04-01,2,Good,CO,Spring
Alaska,Fairbanks North Star ,2,90,2024-04-01,1,Good,CO,Spring
California,Alameda,6,1,2024-03-01,7,Good,CO,Spring
California,Contra Costa,6,13,2024-03-01,3,Good,CO,Spring
California,Marin,6,41,2024-03-01,3,Good,CO,Spring
California,Monterey,6,53,2024-05-01,2,Good,CO,Spring
California,San Mateo,6,81,2024-03-01,3,Good,CO,Spring
California,Santa Barbara,6,83,2024-04-01,5,Good,CO,Spring
California,Santa Clara,6,85,2024-03-01,3,Good,CO,Spring
California,Sonoma,6,97,2024-03-01,5,Good,CO,Spring
Connecticut,Hartford,9,3,2024-04-01,2,Good,CO,Spring
Connecticut,Litchfield,9,5,2024-04-01,1,Good,CO,Spring
Connecticut,New Haven,9,9,2024-04-01,5,Good,CO,Spring
Florida,Broward,12,11,2024-04-01,10,Good,CO,Spring
Florida,Duval,12,31,2024-04-01,2,Good,CO,Spring
Florida,Hillsborough,12,57,2024-04-01,2,Good,CO,Spring
Hawaii,Honolulu,15,3,2024-04-01,2,Good,CO,Spring
Idaho,Ada,16,1,2024-04-01,1,Good,CO,Spring
Kentucky,Jefferson,21,111,2024-04-01,5,Good,CO,Spring
Michigan,Kent,26,81,2024-04-01,3,Good,CO,Spring
Michigan,Wayne,26,163,2024-04-01,8,Good,CO,Spring
Mississippi,Hinds,28,49,2024-04-01,2,Good,CO,Spring
Missouri,St. Louis City,29,510,2024-03-31,3,Good,CO,Spring
Montana,Gallatin,30,31,2024-04-02,3,Good,CO,Spring
Montana,Gallatin,30,31,2024-04-03,2,Good,CO,Spring
Montana,Gallatin,30,31,2024-04-08,2,Good,CO,Spring
Montana,Gallatin,30,31,2024-04-17,2,Good,CO,Spring
Montana,Gallatin,30,31,2024-05-01,2,Good,CO,Spring
Montana,Gallatin,30,31,2024-05-08,2,Good,CO,Spring
Montana,Gallatin,30,31,2024-05-22,2,Good,CO,Spring
Nevada,Clark,32,3,2024-05-01,3,Good,CO,Spring
Nevada,Washoe,32,31,2024-04-01,3,Good,CO,Spring
New Hampshire,Coos,33,7,2024-04-01,1,Good,CO,Spring
New Hampshire,Hillsborough,33,11,2024-04-01,1,Good,CO,Spring
New Hampshire,Rockingham,33,15,2024-04-01,2,Good,CO,Spring
New Jersey,Bergen,34,3,2024-04-01,5,Good,CO,Spring
New Jersey,Camden,34,7,2024-04-01,6,Good,CO,Spring
New Jersey,Hudson,34,17,2024-04-01,8,Good,CO,Spring
New Jersey,Union,34,39,2024-04-01,5,Good,CO,Spring
New Mexico,Bernalillo,35,1,2024-04-01,1,Good,CO,Spring
Oregon,Multnomah,41,51,2024-04-01,2,Good,CO,Spring
Oregon,Washington,41,67,2024-04-01,3,Good,CO,Spring
Pennsylvania,Allegheny,42,3,2024-04-01,6,Good,CO,Spring
Pennsylvania,Lackawanna,42,69,2024-05-22,3,Good,CO,Spring
Pennsylvania,Philadelphia,42,101,2024-04-01,9,Good,CO,Spring
Puerto Rico,Bayamon,72,21,2024-05-02,1,Good,CO,Spring
Puerto Rico,Bayamon,72,21,2024-05-03,1,Good,CO,Spring
Puerto Rico,Bayamon,72,21,2024-05-04,1,Good,CO,Spring
Puerto Rico,Bayamon,72,21,2024-05-05,1,Good,CO,Spring
Puerto Rico,Bayamon,72,21,2024-05-06,1,Good,CO,Spring
Puerto Rico,Bayamon,72,21,2024-05-07,1,Good,CO,Spring
Puerto Rico,Bayamon,72,21,2024-05-08,2,Good,CO,Spring
Puerto Rico,Bayamon,72,21,2024-05-09,2,Good,CO,Spring
Puerto Rico,Bayamon,72,21,2024-05-21,0,Good,CO,Spring
Puerto Rico,Bayamon,72,21,2024-05-22,0,Good,CO,Spring
Puerto Rico,Bayamon,72,21,2024-05-23,0,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-02,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-03,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-05,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-06,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-08,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-09,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-11,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-12,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-14,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-15,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-16,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-17,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-18,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-19,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-20,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-21,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-23,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-24,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-26,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-27,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-29,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-03-30,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-01,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-02,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-03,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-04,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-05,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-06,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-07,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-08,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-09,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-10,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-11,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-12,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-13,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-14,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-15,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-16,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-17,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-18,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-19,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-20,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-21,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-22,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-23,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-24,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-25,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-26,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-27,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-28,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-29,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-04-30,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-01,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-02,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-03,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-04,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-05,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-06,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-07,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-08,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-09,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-10,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-11,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-12,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-13,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-14,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-15,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-16,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-17,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-18,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-19,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-20,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-21,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-22,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-23,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-24,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-25,8,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-26,9,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-27,8,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-28,8,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-29,8,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-30,9,Good,CO,Spring
Puerto Rico,Caguas,72,25,2024-05-31,9,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-08,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-09,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-11,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-12,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-14,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-15,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-16,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-17,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-18,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-20,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-21,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-26,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-03-27,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-02,7,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-03,8,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-04,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-05,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-07,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-08,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-09,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-10,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-11,6,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-12,6,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-13,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-14,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-15,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-16,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-17,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-19,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-20,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-21,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-22,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-23,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-25,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-26,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-27,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-28,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-04-29,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-01,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-02,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-03,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-04,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-05,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-07,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-08,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-09,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-10,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-11,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-13,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-14,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-15,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-16,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-17,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-19,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-20,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-21,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-22,3,Good,CO,Spring
Puerto Rico,Ponce,72,113,2024-05-23,3,Good,CO,Spring
South Dakota,Minnehaha,46,99,2024-04-01,1,Good,CO,Spring
Tennessee,Davidson,47,37,2024-04-01,7,Good,CO,Spring
Texas,Bexar,48,29,2024-05-01,1,Good,CO,Spring
Texas,Dallas,48,113,2024-04-01,2,Good,CO,Spring
Texas,Harris,48,201,2024-04-01,7,Good,CO,Spring
Texas,McLennan,48,309,2024-05-01,5,Good,CO,Spring
Texas,Travis,48,453,2024-05-01,7,Good,CO,Spring
Texas,Webb,48,479,2024-05-01,1,Good,CO,Spring
Vermont,Chittenden,50,7,2024-04-01,0,Good,CO,Spring
Vermont,Rutland,50,21,2024-04-01,5,Good,CO,Spring
Washington,King,53,33,2024-05-01,2,Good,CO,Spring
West Virginia,Kanawha,54,39,2024-04-01,3,Good,CO,Spring
Wisconsin,Dodge,55,27,2024-04-01,2,Good,CO,Spring
Wisconsin,Milwaukee,55,79,2024-04-01,2,Good,CO,Spring
Wyoming,Converse,56,9,2024-04-01,0,Good,CO,Spring
Wyoming,Laramie,56,21,2024-04-01,2,Good,CO,Spring
